id,tweet_text,tweet_date,query_used,filtered_words,join_f_words,num_words_text,num_words_join,diff_in_words
1047387548216115200,@Pankake39762106 Bom dia. Sorte a minha :),Wed Oct 03 07:27:05 +0000 2018,:),"['bom', 'dia', 'sorte']",bom dia sorte,7,3,4
1046939006473314304,@Iepetitchuu que fofooooooo@@@@@@#$(#@5 ameiii :((,Tue Oct 02 01:44:44 +0000 2018,:(,['amar'],amar,5,1,4
1049761418168262656,"&gt;@EstadaoPolitica Sem ultrapassar cláusula de barreira, Rede avalia se fundir ao PV https://t.co/THuj0vFFc2",Tue Oct 09 20:40:00 +0000 2018,estadao,"['ultrapassar', 'cláusula', 'barreira', 'rede', 'avaliar', 'fundir', 'privado']",ultrapassar cláusula barreira rede avaliar fundir privado,13,7,6
1045430560724840448,@sofiavbreda @Cons_provi @sara_mar6 Eu estava do outro lado da porta :),Thu Sep 27 21:50:43 +0000 2018,:),"['outro', 'lado', 'porta']",outro lado porta,11,3,8
1045337589014769666,"@perecilaa @bicmuller Esse do orgasmo, na real, é verdade, cientificamente. SÓ que ao contrário!!! Se você tem orgasmo nasce mulher, porque o espermatozóide é mais resistente... e homem é quando não tem.. ou sejaaaaa :)))))",Thu Sep 27 15:41:17 +0000 2018,:),"['orgasmo', 'real', 'verdade', 'cientificamente', 'contrário', 'orgasmo', 'nascer', 'mulher', 'porque', 'espermatozoide', 'resistente', 'homem']",orgasmo real verdade cientificamente contrário orgasmo nascer mulher porque espermatozoide resistente homem,35,12,23
1049136300895490048,Queria um abraço :(,Mon Oct 08 03:16:00 +0000 2018,:(,"['querer', 'abraço']",querer abraço,4,2,2
1037054576090902528,Veja o que é #FATO ou #FAKE na entrevista de Geraldo Alckmin ao G1 e à CBN https://t.co/D86nIpgQur,Tue Sep 04 19:07:33 +0000 2018,#fato,"['ver', 'fato', 'fake', 'entrevista', 'geraldo', 'alckmin', 'ben']",ver fato fake entrevista geraldo alckmin ben,18,7,11
1046727881991188482,"Eu sempre tento fazer algo bonitinho mas nunca consigo, um dia desses faço melhor, paciência por favor. :( Espero que tenha ficado bonzinho esse #ARMYSelcaDay. https://t.co/loVG7aiEpq",Mon Oct 01 11:45:48 +0000 2018,:(,"['sempre', 'tentar', 'fazer', 'algo', 'bonitinho', 'nunca', 'conseguir', 'dia', 'desses', 'fazer', 'melhor', 'paciência', 'favor', 'esperar', 'ficar', 'bonzinho', 'armyselcaday']",sempre tentar fazer algo bonitinho nunca conseguir dia desses fazer melhor paciência favor esperar ficar bonzinho armyselcaday,26,17,9
1046737627297316864,@LilianaValente Resumo-te a minha manhã: O CDS em Lisboa apresentou proposta de novas regras para atribuição de habitação social e a Ordem dos Economistas apresentou um relatório de análise da economia nacional. De tarde já terei outros assuntos. Sempre ao dispor :),Mon Oct 01 12:24:32 +0000 2018,:),"['resumote', 'manhã', 'cus', 'lisboa', 'apresentar', 'proposta', 'novas', 'regras', 'atribuição', 'habitação', 'social', 'ordem', 'economistas', 'apresentar', 'relatório', 'análise', 'economia', 'nacional', 'tarde', 'outros', 'assuntos', 'sempre', 'dispor']",resumote manhã cus lisboa apresentar proposta novas regras atribuição habitação social ordem economistas apresentar relatório análise economia nacional tarde outros assuntos sempre dispor,42,23,19
1035306404784103424,#FATO Boa noite a todos!!! #AndreeAdriano #RPM #CHD #saintsofvalory #JAMProducoes #musica #rock #music #bands #show #pop #poprock #tbt #rockandroll #rock… https://t.co/EeVad5tkpW,Thu Aug 30 23:20:56 +0000 2018,#fato,"['fato', 'boa', 'noite', 'todos', 'andreeadriano', 'rpm', 'chd', 'saintsofvalory', 'jamproducoes', 'musica', 'rock', 'music', 'bands', 'show', 'pop', 'poprock', 'tbt', 'rockandroll', 'rock']",fato boa noite todos andreeadriano rpm chd saintsofvalory jamproducoes musica rock music bands show pop poprock tbt rockandroll rock,21,19,2
1050708717824557056,Alguém tem um código de desconto de 20% pra conta americana ?? :)))???,Fri Oct 12 11:24:14 +0000 2018,:),"['alguém', 'código', 'desconto', 'contar', 'americana']",alguém código desconto contar americana,13,5,8
1030511583376629760,"Analista de Desenvolvimento de Software - São Carlos, SP https://t.co/Goq5H9Mkbp #emprego #oportunidade #vaga",Fri Aug 17 17:48:02 +0000 2018,#oportunidade,"['analista', 'desenvolvimento', 'software', 'carlos', 'sp', 'emprego', 'oportunidade', 'vaga']",analista desenvolvimento software carlos sp emprego oportunidade vaga,13,8,5
1045475453597872128,@GiovannaJorge9 Morrer feliz :),Fri Sep 28 00:49:06 +0000 2018,:),"['morrer', 'feliz']",morrer feliz,4,2,2
1041499487896776704,"Revista Time é vendida por R$ 795,6 milhões https://t.co/MQ2AxfSNap",Mon Sep 17 01:30:02 +0000 2018,folha,"['revista', 'time', 'vendido', 'ar', 'milhões']",revista time vendido ar milhões,9,5,4
1050210280943378433,Roger Waters troca nome de Bolsonaro por 'ponto de vista político censurado' em novo show https://t.co/4COwWwZF7S -via @EstadaoCultura,Thu Oct 11 02:23:37 +0000 2018,estadao,"['roger', 'waters', 'trocar', 'nome', 'bolsonaro', 'ponto', 'vista', 'político', 'censurar', 'novo', 'show', 'ver']",roger waters trocar nome bolsonaro ponto vista político censurar novo show ver,18,12,6
1049127270701551616,@mimserjana não queria mesmo u.u ... a nao ser que fosse do yoongi .. ai eu roubava mesmo :),Mon Oct 08 02:40:07 +0000 2018,:),"['querer', 'uu', 'ser', 'jung', 'ai', 'roubar']",querer uu ser jung ai roubar,19,6,13
1049110108582682625,@taliriapetrone Boa sorte no Parlamento! Vamos precisar de mulheres como você naquele espaço! :),Mon Oct 08 01:31:56 +0000 2018,:),"['boa', 'sorte', 'parlamento', 'ir', 'precisar', 'mulheres', 'naquele', 'espaço']",boa sorte parlamento ir precisar mulheres naquele espaço,14,8,6
1046784322689224709,@Believe_AlwaysA É um aplicativo chamado COCOppa que vc personaliza com as coisas que você quiser :),Mon Oct 01 15:30:05 +0000 2018,:),"['aplicativo', 'chamado', 'coopta', 'personalizar', 'coisas', 'quiser']",aplicativo chamado coopta personalizar coisas quiser,16,6,10
1047184204298145793,Mourão volta a criticar 13º salário: ‘Todos saímos prejudicados’ https://t.co/21WzTuBkSO,Tue Oct 02 17:59:04 +0000 2018,veja,"['mourão', 'voltar', 'criticar', 'terceiro', 'salário', 'todos', 'saímos', 'prejudicados']",mourão voltar criticar terceiro salário todos saímos prejudicados,10,8,2
1048202739237437441,"@bethcmota @BetinhoCasas é isso, nao vou mais discutir com fake :) https://t.co/Miza4aFkQ6",Fri Oct 05 13:26:22 +0000 2018,:),"['ir', 'discutir', 'fake']",ir discutir fake,12,3,9
1040419864756674560,"O mistério da múmia da Gallotti, que intriga estudiosos quase 70 anos após ser achada no Pão de Açúcar, no Rio https://t.co/VH8Ldola81 #G1 https://t.co/RrIWxiFaxA",Fri Sep 14 02:00:00 +0000 2018,g1,"['mistério', 'múmia', 'galeota', 'intrigar', 'estudiosos', 'quase', 'anos', 'após', 'ser', 'achar', 'pão', 'açúcar', 'rio']",mistério múmia galeota intrigar estudiosos quase anos após ser achar pão açúcar rio,24,13,11
1048271710246621184,"Discriminada, executiva de banco quer preferência em promoção https://t.co/jNmw8s89of",Fri Oct 05 18:00:26 +0000 2018,exame,"['discriminar', 'executiva', 'banco', 'querer', 'preferência', 'promoção']",discriminar executiva banco querer preferência promoção,9,6,3
1046949890067185664,@Manerich__ Sim meu amor :((,Tue Oct 02 02:27:59 +0000 2018,:(,"['sim', 'amor']",sim amor,5,2,3
1047059191779794944,não acredito que fui fraca hoje e dormi mais e com já to atrasada :(,Tue Oct 02 09:42:19 +0000 2018,:(,"['acreditar', 'fraca', 'hoje', 'dormir', 'to', 'atrasada']",acreditar fraca hoje dormir to atrasada,15,6,9
1049123132882206720,"@utt90 Não querendo ser ciumenta mas já sendo, ele é meu :)",Mon Oct 08 02:23:41 +0000 2018,:),"['querer', 'ser', 'ciumenta', 'sendo']",querer ser ciumenta sendo,12,4,8
1049675937720209410,"Nikki Haley, embaixadora dos EUA na ONU, renuncia ao cargo https://t.co/eeNPlgEKlg",Tue Oct 09 15:00:20 +0000 2018,veja,"['nikki', 'haley', 'embaixadora', 'eua', 'parlamento', 'renunciar', 'cargo']",nikki haley embaixadora eua parlamento renunciar cargo,11,7,4
1047415982350913536,Fui para a escola ter 50 minutos de ef :))),Wed Oct 03 09:20:04 +0000 2018,:),"['escola', 'ter', 'minutos', 'ef']",escola ter minutos ef,10,4,6
1036824547087896576,Na roda de conversa de hoje um tema sensível: o suicídio e alternativas para o seu enfrentamento do problema. #mandatoatuante #trabalho #éoNOVO13111 #HaddadPTei,Tue Sep 04 03:53:29 +0000 2018,#trabalho,"['roda', 'converso', 'hoje', 'tema', 'sensível', 'suicídio', 'alternativas', 'enfrentamento', 'problema', 'mandatoatuante', 'trabalho', 'haddadptei']",roda converso hoje tema sensível suicídio alternativas enfrentamento problema mandatoatuante trabalho haddadptei,23,12,11
1046762061664063489,@BTS_twt OBRIGADA EU TE AMO TA TAO LINDO :( 💜💜💜💜💜💜💜,Mon Oct 01 14:01:38 +0000 2018,:(,"['obrigar', 'amar', 'lindo']",obrigar amar lindo,10,3,7
1049301473589383168,segue um conselho para essa semana só ler na ordem :) @favsscenes https://t.co/Kiz9d0rDIB,Mon Oct 08 14:12:21 +0000 2018,:),"['seguir', 'conselho', 'semana', 'ler', 'ordem']",seguir conselho semana ler ordem,13,5,8
1045338400709054464,@j_umbelino ok esquece já voltou a emissão :D,Thu Sep 27 15:44:30 +0000 2018,:),"['ok', 'esquecer', 'voltar', 'emissão', 'd']",ok esquecer voltar emissão d,8,5,3
1049105281953742849,"aa to faltando mt, decido q vou fazer algo.. FALTAR AMANHA, boa :)",Mon Oct 08 01:12:45 +0000 2018,:),"['aba', 'to', 'faltar', 'muita', 'decidir', 'ir', 'fazer', 'algo', 'faltar', 'amanha', 'boa']",aba to faltar muita decidir ir fazer algo faltar amanha boa,13,11,2
1046991926833164288,"QUE bosta, esse trabalho está me deixando confusa :(",Tue Oct 02 05:15:02 +0000 2018,:(,"['bosta', 'trabalho', 'deixar', 'confusa']",bosta trabalho deixar confusa,9,4,5
1045423318852096005,@SebasMaria8 @mariaspferreira Por essa afirmação desejo que me pague 10€ pelo que fiz hoje :),Thu Sep 27 21:21:56 +0000 2018,:),"['afirmação', 'desejo', 'pagar', 'fazer', 'hoje']",afirmação desejo pagar fazer hoje,15,5,10
1049801071277862912,#NOVIDADE Facebook lança 'botão de contexto' no Brasil https://t.co/ICyvOPxkjC https://t.co/ICyvOPxkjC,Tue Oct 09 23:17:34 +0000 2018,#novidade,"['novidade', 'facebook', 'lançar', 'botão', 'contexto', 'brasil']",novidade facebook lançar botão contexto brasil,10,6,4
1039130013533184000,FIFA 19 | EA confirma data da demo Leia aqui: https://t.co/yBhOOXX1jM #manualdosgames #mdg #game #noticia #FIFA19 https://t.co/uDQWxScqzt,Mon Sep 10 12:34:35 +0000 2018,#noticia,"['fifa', 'ea', 'confirmar', 'data', 'demo', 'ler', 'aqui', 'manualdosgames', 'mdg', 'game', 'noticia']",fifa ea confirmar data demo ler aqui manualdosgames mdg game noticia,17,11,6
1030952481273077761,Veja o que é #FATO ou #FAKE nas falas dos presidenciáveis no debate da RedeTV. https://t.co/WevhW6RfAm,Sat Aug 18 23:00:00 +0000 2018,#fato,"['ver', 'fato', 'fake', 'falas', 'presidenciáveis', 'debate', 'redetv']",ver fato fake falas presidenciáveis debate redetv,16,7,9
1052746500499943424,Consulte quem mais entende de rodas e pneus #avant #avantodas Rua Laguna 817 Vila Cruzeiro Consulte nos 11 2737 3562 Whatsap 11 99973 8086 #trabalho #rodas #pneus #agende… https://t.co/Q5IFrUCEdo,Thu Oct 18 02:21:39 +0000 2018,#trabalho,"['consulte', 'entender', 'rodas', 'pneus', 'avant', 'avantodas', 'rua', 'laguna', 'vila', 'cruzeiro', 'consultar', 'watts', 'trabalho', 'rodas', 'pneus', 'agendar']",consulte entender rodas pneus avant avantodas rua laguna vila cruzeiro consultar watts trabalho rodas pneus agendar,29,16,13
1046929727175516160,@jonghyxun ja sim anjo :(,Tue Oct 02 01:07:52 +0000 2018,:(,"['sim', 'anjo']",sim anjo,5,2,3
1034943240020156418,#JornalNacional Jornalistas fazem pergunta Mais não respeitam o direito de resposta interrompendo-os em todos os momentos querendo ser o CENTRO DA ATENÇÃO LEMBRO QUE O INTREVISTADO É O PRIMOR DO DEBATE E NÃO O CONTRÁRIO #FATO,Wed Aug 29 23:17:51 +0000 2018,#fato,"['jornalnacional', 'jornalistas', 'fazer', 'pergunta', 'respeitar', 'direito', 'resposta', 'interrompendoos', 'todos', 'momentos', 'querer', 'ser', 'centro', 'atenção', 'lembrar', 'entrevistar', 'primor', 'debate', 'contrário', 'fato']",jornalnacional jornalistas fazer pergunta respeitar direito resposta interrompendoos todos momentos querer ser centro atenção lembrar entrevistar primor debate contrário fato,36,20,16
1049132887268884482,"@matheusfinamor_ é amigo não existe ditadura comunista, vive na sua bolha ai, e me deixa :D é por isso mesmo a paiN vai morrer no circuitão porque minha opinião é não confiar em bandido.",Mon Oct 08 03:02:26 +0000 2018,:),"['amigo', 'existir', 'ditadura', 'comunista', 'viver', 'bolha', 'ai', 'deixar', 'd', 'pain', 'ir', 'morrer', 'circuitado', 'porque', 'opinião', 'confiar', 'bandido']",amigo existir ditadura comunista viver bolha ai deixar d pain ir morrer circuitado porque opinião confiar bandido,34,17,17
1046796413580070913,"@Hilgeeer @tainaravojniak Relaxa, colocar é de boa. Só fica ruim depois :p",Mon Oct 01 16:18:08 +0000 2018,:),"['relaxar', 'colocar', 'boa', 'ficar', 'ruim', 'p']",relaxar colocar boa ficar ruim p,12,6,6
1049240059420053504,Meu prof de sociologia do marista foi eleito pra distrital. Espero que faça um trabalho legal :),Mon Oct 08 10:08:18 +0000 2018,:),"['professsora', 'sociologia', 'marista', 'eleito', 'distrital', 'esperar', 'fazer', 'trabalho', 'legal']",professsora sociologia marista eleito distrital esperar fazer trabalho legal,17,9,8
1049144795329941504,@maiakawanne não consigo :(,Mon Oct 08 03:49:46 +0000 2018,:(,['conseguir'],conseguir,4,1,3
1046723904482549763,&gt;@EstadaoSaoPaulo Bicicleta elétrica vira alternativa de transporte em São Paulo https://t.co/MuIbItB8xm https://t.co/YrUIiq0Vll,Mon Oct 01 11:30:00 +0000 2018,estadao,"['bicicleta', 'elétrica', 'virar', 'alternativa', 'transporte', 'paulo']",bicicleta elétrica virar alternativa transporte paulo,12,6,6
1045489518592356352,@cristobalpescer Mentira te amo :),Fri Sep 28 01:45:00 +0000 2018,:),"['mentira', 'amar']",mentira amar,5,2,3
1046923379662565376,"meu vô participa das rodas de oração e hoje eles foram lá na clínica, ele disse que meu irmão chorou um monte enquanto rezava e que ele ta triste e com saudades :(",Tue Oct 02 00:42:39 +0000 2018,:(,"['vô', 'participar', 'rodas', 'oração', 'hoje', 'lá', 'clínica', 'dizer', 'irmão', 'chorar', 'monte', 'enquanto', 'rezar', 'triste', 'saudades']",vô participar rodas oração hoje lá clínica dizer irmão chorar monte enquanto rezar triste saudades,33,15,18
1046974314451537921,eu não queria ana paula x nadja :( eu amava as duas juntas #RoçaAFazenda,Tue Oct 02 04:05:03 +0000 2018,:(,"['querer', 'ana', 'paula', 'ex', 'nada', 'amar', 'duas', 'juntas', 'roçaafazenda']",querer ana paula ex nada amar duas juntas roçaafazenda,14,9,5
1032811420189163521,"faça suas coisas em silencio sempre !!! E quem sabe , depois de concretizado , vc divulgue sua felicidade... #fato",Fri Aug 24 02:06:45 +0000 2018,#fato,"['fazer', 'coisas', 'silencio', 'sempre', 'saber', 'concretizar', 'divulgar', 'felicidade', 'fato']",fazer coisas silencio sempre saber concretizar divulgar felicidade fato,20,9,11
1046721556141895681,@rlthingy2 Sambalado :(((,Mon Oct 01 11:20:40 +0000 2018,:(,['parasites'],parasites,3,1,2
1046263912029712384,queria postar umas fotinhas aqui :(,Sun Sep 30 05:02:09 +0000 2018,:(,"['querer', 'postar', 'umas', 'fotos', 'aqui']",querer postar umas fotos aqui,6,5,1
1046750686204100608,"perdi meu foneeeeeeeee, alguém me da um novo :(",Mon Oct 01 13:16:25 +0000 2018,:(,"['perder', 'fone', 'alguém', 'novo']",perder fone alguém novo,9,4,5
1045344635755859968,@LucaAzalim @cleitonkazial Ele é assim msm :p,Thu Sep 27 16:09:17 +0000 2018,:),"['assim', 'p']",assim p,7,2,5
1047368777954934784,uma pessoa que você jamais viveria sem? — ai gente... tem minhas amg (kk so tenho duas) e meu afilhado.... N viveria sem eles :) https://t.co/w4ZZsT5SAL,Wed Oct 03 06:12:30 +0000 2018,:),"['pessoa', 'jamais', 'viver', 'ai', 'gente', 'amigo', 'kk', 'so', 'duas', 'afilhado', 'viver']",pessoa jamais viver ai gente amigo kk so duas afilhado viver,26,11,15
1047340349948092423,@715BBY gatinho mio mio :p,Wed Oct 03 04:19:32 +0000 2018,:),"['gatinho', 'mio', 'mio', 'p']",gatinho mio mio p,5,4,1
1050719592157331457,@ksytarl smsm :)),Fri Oct 12 12:07:26 +0000 2018,:),['segar'],segar,3,1,2
1049316276454264832,"@nuuvem Acho que era alguma coisa com o pagamento via cartão de crédito, consegui fazer via paypal! :D",Mon Oct 08 15:11:10 +0000 2018,:),"['achar', 'alguma', 'coisa', 'pagamento', 'ver', 'cartão', 'crédito', 'conseguir', 'fazer', 'via', 'paypal', 'd']",achar alguma coisa pagamento ver cartão crédito conseguir fazer via paypal d,18,12,6
1050717015596511233,@thays1f @jairbolsonaro Bom dia :),Fri Oct 12 11:57:12 +0000 2018,:),"['bom', 'dia']",bom dia,5,2,3
1049247977888501760,Cheguei antes do cara :),Mon Oct 08 10:39:46 +0000 2018,:),"['chegar', 'antes', 'cara']",chegar antes cara,5,3,2
1045272400881946624,"'Serei presidente, não sei como', diz cabo Daciolo após encerrar 21 dias de retiro https://t.co/yLN7f2nVJ7 #G1 https://t.co/CpYtn5ZfsP",Thu Sep 27 11:22:15 +0000 2018,g1,"['presidente', 'saber', 'dizer', 'cabo', 'aciono', 'após', 'encerrar', 'dias', 'retiro']",presidente saber dizer cabo aciono após encerrar dias retiro,17,9,8
1046784772763205637,"@sonrisaxrugge tadinha, qual a série?? :(((",Mon Oct 01 15:31:52 +0000 2018,:(,"['coitar', 'série']",coitar série,6,2,4
1045440669353947136,@shawnvotos10 Mando sim :) mas vc sabe q na dm ele n salva ne? Kkk,Thu Sep 27 22:30:53 +0000 2018,:),"['mandar', 'sim', 'saber', 'dm', 'salvo', 'né', 'kkk']",mandar sim saber dm salvo né kkk,15,7,8
1047443319532539904,Vc é maravilhosa — obrigadaa :)) https://t.co/3Vx8ibn4iM,Wed Oct 03 11:08:42 +0000 2018,:),"['maravilhosa', 'obrigar']",maravilhosa obrigar,7,2,5
1047550294836633600,"Fui tocar guitarra, e minha corda estourou :)",Wed Oct 03 18:13:47 +0000 2018,:),"['tocar', 'guitarra', 'corda', 'estourar']",tocar guitarra corda estourar,8,4,4
1052922422398205952,"Super leilão de Grupos Geradores esperando pelo seu lance até dia 29 de Outubro, às 14h! Acesse https://t.co/Fs9eZVz9uc e participe! #Leiloar #LeilaoOnline #Oportunidade #Geradores https://t.co/0r867O7B01",Thu Oct 18 14:00:42 +0000 2018,#oportunidade,"['super', 'leilão', 'grupos', 'geradores', 'esperar', 'lance', 'dia', 'outubro', 'visitar', 'participar', 'leiloar', 'leilaoonline', 'oportunidade', 'geradores']",super leilão grupos geradores esperar lance dia outubro visitar participar leiloar leilaoonline oportunidade geradores,25,14,11
